date,INSTRUMENT_1,INSTRUMENT_2,INSTRUMENT_3,INSTRUMENT_4,INSTRUMENT_5,INSTRUMENT_6,INSTRUMENT_7,INSTRUMENT_8,INSTRUMENT_9,INSTRUMENT_10
2024-01-29,481.19,424.65,75.39,37.88,89.63,95.75,188.82,72.85,43592.15,2330.14
2024-01-30,480.84,421.84,75.29,37.58,90.44,95.88,189.08,73.61,43223.46,2355.52
2024-01-31,472.99,413.56,74.92,37.38,91.32,96.68,188.94,71.7,42855.58,2295.37
2024-02-01,479.17,418.41,75.66,37.74,93.11,97.04,190.91,69.83,43359.56,2316.6
2024-02-02,484.21,425.52,75.06,37.63,91.05,95.78,189.09,68.26,43471.85,2321.96
2024-02-03,484.25,425.54,75.07,37.63,91.06,95.78,189.1,68.26,43272.39,2309.62
2024-02-04,484.26,425.55,75.06,37.63,91.05,95.78,189.1,68.25,42855.22,2302.84
2024-02-05,482.46,424.98,74.67,37.67,89.22,94.85,188.06,68.92,42978.8,2314.78
2024-02-06,483.85,424.15,75.13,38.53,90.09,95.37,189.05,69.56,43368.9,2385.96
2024-02-07,487.93,428.49,75.09,38.58,89.66,95.2,189.01,70.18,44624.97,2438.7
2024-02-08,488.14,429.3,74.96,38.36,89.14,94.89,188.83,72.32,45569.22,2434.5
2024-02-09,490.92,433.58,75.22,38.53,88.96,94.72,188.1,72.46,47428.22,2501.13
2024-02-10,490.96,433.59,75.22,38.53,88.95,94.72,188.08,72.47,48046.57,2514.37
2024-02-11,490.98,433.57,75.21,38.52,88.95,94.72,188.08,72.47,48608.41,2520.77
2024-02-12,490.76,431.88,75.34,38.83,89.06,94.8,187.59,72.92,50241.09,2674.53
2024-02-13,484.0,425.13,74.19,38.1,87.53,93.76,185.0,73.46,50020.32,2654.56
2024-02-14,488.42,429.73,75.01,38.64,87.98,94.11,184.89,72.35,52123.61,2789.78
2024-02-15,491.78,431.03,75.86,38.83,88.43,94.37,186.13,73.66,52218.85,2838.38
2024-02-16,489.35,427.15,75.98,39.01,87.92,93.96,186.82,74.23,52463.07,2817.71
2024-02-17,489.37,427.14,75.97,39.01,87.92,93.97,186.82,74.24,51967.1,2802.34
2024-02-18,489.37,427.13,75.97,39.01,87.92,93.97,186.83,74.24,52474.5,2898.93
2024-02-19,489.38,427.11,75.97,39.01,87.92,93.97,186.83,74.24,52102.56,2961.54
2024-02-20,486.68,423.88,76.28,39.06,87.99,94.12,187.96,73.22,52597.61,3032.4
2024-02-21,487.14,422.17,76.34,39.13,87.37,93.83,187.97,74.0,52162.46,2984.34
2024-02-22,497.2,434.5,77.19,39.53,87.8,93.84,188.07,74.42,51594.75,2988.02
2024-02-23,497.51,433.27,77.3,39.51,88.98,94.27,189.13,72.72,51057.67,2938.54
2024-02-24,497.52,433.28,77.3,39.51,88.98,94.27,189.15,72.73,51886.88,3009.29
2024-02-25,497.54,433.3,77.3,39.51,88.98,94.27,189.14,72.73,52053.91,3129.12
2024-02-26,495.73,433.09,77.19,39.34,88.72,94.13,188.74,73.62,54810.61,3193.53
2024-02-27,496.66,434.15,77.4,39.42,88.1,93.92,188.54,74.69,57390.51,3259.39
2024-02-28,495.99,431.83,76.94,38.9,88.66,94.26,188.88,74.46,62818.71,3401.42
2024-02-29,497.8,435.54,77.14,38.91,89.28,94.45,189.85,74.2,61512.2,3357.08
2024-03-01,502.47,442.09,77.88,39.39,89.83,94.63,193.44,75.83,62798.84,3450.88
2024-03-02,502.46,442.1,77.88,39.39,89.83,94.63,193.43,75.83,62409.87,3440.19
2024-03-03,502.45,442.11,77.88,39.39,89.83,94.63,193.43,75.83,63552.86,3508.79
2024-03-04,501.96,440.52,77.68,39.3,89.47,94.42,196.55,74.87,68729.21,3648.31
2024-03-05,496.9,432.58,77.54,38.95,90.74,95.0,197.73,74.31,64164.57,3573.2
2024-03-06,499.43,435.3,78.45,39.52,91.27,95.23,199.37,75.22,66525.58,3839.18
2024-03-07,504.35,441.9,79.38,39.76,91.18,95.39,200.5,75.09,67262.04,3891.56
2024-03-08,501.32,435.48,79.12,39.72,91.02,95.46,202.19,74.21,68556.71,3906.19
2024-03-09,501.31,435.49,79.12,39.72,91.02,95.46,202.17,74.2,68736.39,3929.11
2024-03-10,501.26,435.51,79.12,39.72,91.03,95.46,202.18,74.2,69382.63,3902.47
2024-03-11,500.83,433.96,78.68,39.8,90.99,95.34,202.56,74.45,72509.35,4088.9
2024-03-12,506.21,440.17,79.31,40.24,90.23,94.95,200.34,74.19,71879.02,4001.85
2024-03-13,505.37,436.78,79.31,40.11,89.79,94.74,201.76,75.94,73507.17,4026.27
2024-03-14,504.39,435.65,78.74,39.91,88.41,94.04,200.91,77.16,71799.14,3904.61
2024-03-15,500.96,430.47,78.76,39.67,88.38,93.88,200.26,77.17,69918.3,3764.51
2024-03-16,501.0,430.48,78.76,39.67,88.37,93.88,200.24,77.18,65677.65,3544.99
2024-03-17,501.01,430.46,78.77,39.67,88.37,93.88,200.25,77.18,68801.15,3666.24
2024-03-18,503.99,434.56,78.74,39.74,88.11,93.77,200.57,78.85,67985.94,3540.99
2024-03-19,506.82,435.59,78.88,39.54,88.36,94.04,200.35,79.3,62280.12,3177.68
2024-03-20,511.55,440.78,79.72,39.99,88.33,94.26,202.73,78.11,68202.89,3536.94
2024-03-21,513.27,442.84,79.68,40.04,88.52,94.27,202.52,77.67,65843.36,3513.08
2024-03-22,512.27,443.35,79.52,39.76,89.36,94.73,200.9,77.51,64150.62,3354.97
2024-03-23,512.27,443.31,79.52,39.76,89.36,94.73,200.9,77.5,64341.18,3348.74
2024-03-24,512.29,443.3,79.52,39.76,89.36,94.73,200.89,77.49,67566.44,3475.21
2024-03-25,510.83,441.68,79.35,39.79,88.92,94.48,201.53,78.59,70256.36,3611.98
2024-03-26,509.89,440.25,79.44,39.76,89.16,94.62,202.18,78.12,70360.58,3609.58
2024-03-27,514.23,441.76,79.91,39.83,90.05,94.99,203.65,78.35,69841.66,3522.72
2024-03-28,514.15,440.99,79.72,39.97,89.98,94.9,206.28,79.57,71148.14,3583.18
2024-03-29,514.19,441.0,79.72,39.97,89.98,94.9,206.29,79.58,70202.51,3531.63
2024-03-30,514.19,441.03,79.72,39.97,89.98,94.9,206.28,79.57,69923.15,3528.0
2024-03-31,514.19,441.07,79.72,39.97,89.98,94.9,206.26,79.6,71639.04,3666.98
2024-04-01,513.31,442.02,79.37,40.04,88.31,93.77,208.38,80.56,69997.79,3524.03
2024-04-02,510.02,438.2,78.81,40.16,87.83,93.56,211.45,81.7,65778.27,3299.73
2024-04-03,510.56,439.21,79.25,40.19,87.81,93.67,213.3,82.18,66281.81,3332.25
2024-04-04,504.36,432.53,78.57,40.04,88.44,93.99,212.07,83.21,68819.43,3349.39
2024-04-05,509.66,437.64,78.82,40.13,87.21,93.38,215.7,83.34,68155.91,3339.16
2024-04-06,509.64,437.6,78.82,40.13,87.2,93.37,215.68,83.33,69230.88,3372.29
2024-04-07,509.66,437.58,78.82,40.13,87.21,93.37,215.68,83.33,69696.59,3475.33
2024-04-08,509.94,437.7,79.21,40.39,87.2,93.16,217.03,83.13,71972.28,3717.16
2024-04-09,510.54,439.34,79.2,40.66,88.01,93.54,218.22,82.08,69473.44,3529.39
2024-04-10,505.44,435.5,78.15,40.11,86.09,92.29,216.16,83.03,70976.29,3569.71
2024-04-11,509.28,442.49,78.36,40.35,85.7,92.16,220.36,82.48,70348.59,3526.38
2024-04-12,502.25,435.47,77.09,39.43,86.16,92.54,217.45,82.44,67431.24,3259.54
2024-04-13,502.29,435.5,77.09,39.43,86.16,92.54,217.44,82.45,64211.23,3028.1
2024-04-14,502.29,435.53,77.09,39.43,86.16,92.54,217.42,82.46,65955.23,3176.34
2024-04-15,496.02,428.34,76.86,39.18,84.82,91.95,221.5,82.59,63697.04,3121.49
2024-04-16,495.09,428.39,76.1,38.66,84.26,91.58,221.77,82.28,64080.45,3104.13
2024-04-17,492.21,423.15,76.15,38.63,85.2,92.17,220.13,79.83,61549.91,3004.74
2024-04-18,491.21,420.69,75.94,38.79,84.76,91.85,220.9,79.7,63755.62,3083.35
2024-04-19,486.94,411.98,75.96,38.63,85.07,91.97,221.6,79.78,64095.68,3073.91
2024-04-20,486.9,412.01,75.96,38.63,85.07,91.97,221.61,79.77,65222.89,3174.42
2024-04-21,486.89,412.03,75.97,38.63,85.07,91.97,221.62,79.77,65238.42,3165.88
2024-04-22,491.4,416.22,76.85,39.04,84.92,91.98,216.13,79.71,67123.5,3219.0
2024-04-23,497.24,422.44,77.69,39.36,84.95,92.1,215.6,80.92,66709.86,3238.19
2024-04-24,496.95,423.93,77.54,39.5,84.35,91.82,215.19,80.57,64565.93,3159.04
2024-04-25,495.09,421.89,77.18,39.59,83.76,91.47,216.49,81.39,64775.37,3173.71
2024-04-26,499.77,428.4,77.8,40.05,84.19,91.72,217.2,81.34,64059.83,3149.02
2024-04-27,499.8,428.36,77.8,40.04,84.2,91.73,217.22,81.35,63735.17,3274.39
2024-04-28,499.8,428.39,77.8,40.04,84.2,91.73,217.22,81.36,63389.77,3282.12
2024-04-29,501.58,430.12,78.1,40.43,84.9,92.1,216.77,80.46,64121.42,3234.89
2024-04-30,493.66,421.99,77.11,39.87,84.18,91.67,212.44,79.34,60910.05,3031.51
2024-05-01,492.03,418.97,76.94,39.91,84.8,91.75,214.37,76.85,58596.76,2990.13
2024-05-02,496.61,424.35,77.97,40.94,85.16,92.18,213.69,76.85,59279.01,3003.18
2024-05-03,502.76,432.91,78.75,41.3,86.03,92.69,213.52,76.06,63109.94,3120.24
2024-05-04,502.78,432.9,78.76,41.3,86.03,92.69,213.51,76.08,64126.83,3134.58
2024-05-05,502.75,432.9,78.76,41.31,86.02,92.69,213.51,76.07,64248.7,3153.88
2024-05-06,507.9,437.64,79.3,41.35,86.36,92.77,215.78,76.6,63402.56,3080.67
2024-05-07,508.48,437.73,79.51,41.11,86.88,93.01,214.78,76.44,62535.46,3023.67
2024-05-08,508.52,437.51,79.42,41.12,86.36,92.75,214.14,77.06,61415.57,2993.48
2024-05-09,511.44,438.47,80.03,41.25,86.78,93.03,217.51,77.49,63296.96,3056.05
2024-05-10,512.05,439.56,80.18,41.33,86.29,92.73,219.27,76.27,61022.78,2928.87
2024-05-11,512.03,439.58,80.18,41.33,86.29,92.73,219.27,76.27,61024.28,2931.33
2024-05-12,512.03,439.58,80.19,41.33,86.29,92.73,219.29,76.28,61681.35,2948.37
2024-05-13,512.13,440.61,80.19,41.64,86.51,92.84,216.84,77.12,63143.17,2970.43
2024-05-14,514.45,443.49,80.79,41.87,86.99,93.11,218.68,76.19,61791.05,2900.25
2024-05-15,520.87,450.48,81.65,42.31,88.19,93.81,221.49,76.85,66437.05,3051.68
2024-05-16,519.78,449.6,81.21,42.4,88.11,93.63,220.64,77.24,65464.56,2962.78
2024-05-17,520.51,449.38,81.49,42.59,87.52,93.34,224.27,77.97,67263.93,3111.68
2024-05-18,520.55,449.37,81.49,42.59,87.52,93.34,224.28,77.97,67169.44,3141.46
2024-05-19,520.55,449.39,81.5,42.59,87.52,93.34,224.28,77.97,66521.34,3089.51
2024-05-20,521.14,452.57,81.55,42.44,87.27,93.2,225.16,77.74,71696.97,3682.57
2024-05-21,522.41,453.46,81.42,42.17,87.72,93.44,224.84,77.16,70374.2,3811.47
2024-05-22,520.94,453.39,80.65,42.03,87.83,93.32,220.72,75.85,69397.47,3758.96
2024-05-23,517.17,451.35,80.24,41.72,87.27,92.99,216.32,75.41,68199.21,3803.57
2024-05-24,520.58,455.61,80.91,41.84,87.53,93.11,216.53,76.33,68778.46,3748.75
2024-05-25,520.58,455.6,80.91,41.84,87.53,93.11,216.51,76.33,69514.48,3767.73
2024-05-26,520.58,455.61,80.91,41.83,87.52,93.1,216.5,76.33,68731.24,3845.29
2024-05-27,520.55,455.65,80.91,41.83,87.52,93.1,216.5,76.33,69665.55,3913.97
2024-05-28,520.91,457.37,80.88,41.77,86.27,92.59,218.78,78.68,68629.91,3865.4
2024-05-29,517.27,454.15,79.61,41.15,85.22,92.13,216.73,77.58,67868.14,3786.32
2024-05-30,513.86,449.26,80.27,41.04,86.04,92.59,217.15,76.52,68549.24,3766.27
2024-05-31,518.57,448.44,81.04,40.64,86.62,93.03,215.87,75.8,67723.82,3781.64
2024-06-01,518.57,448.48,81.04,40.63,86.62,93.03,215.87,75.81,67935.31,3836.42
2024-06-02,518.56,448.52,81.05,40.63,86.62,93.03,215.87,75.81,67917.47,3802.43
2024-06-03,519.0,450.94,81.28,41.06,88.02,93.36,217.79,72.78,68982.67,3790.69
2024-06-04,519.57,452.19,81.17,40.49,89.05,93.87,215.83,72.02,70687.67,3833.69
2024-06-05,525.76,461.3,81.74,41.14,89.7,94.21,218.38,72.83,71264.83,3890.12
2024-06-06,525.74,461.15,82.02,41.34,89.57,94.17,219.99,74.23,70966.49,3836.96
2024-06-07,525.08,460.75,81.13,40.87,87.93,93.18,212.14,73.99,69531.84,3699.28
2024-06-08,525.06,460.76,81.13,40.87,87.93,93.18,212.16,73.99,69489.94,3702.47
2024-06-09,525.09,460.76,81.13,40.88,87.92,93.19,212.17,73.99,69844.5,3725.79
2024-06-10,526.71,462.63,81.07,41.12,87.34,92.99,214.11,76.46,69757.78,3686.6
2024-06-11,528.02,465.8,78.77,40.98,88.24,93.48,214.72,76.51,67521.37,3513.99
2024-06-12,532.34,471.89,79.69,41.39,88.9,94.01,215.29,76.98,68479.31,3577.43
2024-06-13,533.42,474.5,78.55,41.29,90.2,94.63,213.54,76.75,66998.87,3485.64
2024-06-14,533.81,477.04,77.68,41.34,90.96,94.85,216.29,77.09,66257.31,3496.7
2024-06-15,533.78,477.0,77.67,41.35,90.96,94.85,216.29,77.09,66439.34,3584.69
2024-06-16,533.73,476.97,77.68,41.34,90.97,94.84,216.29,77.1,66882.13,3640.12
2024-06-17,538.02,482.78,78.0,41.61,90.07,94.4,215.16,78.85,66714.44,3526.33
2024-06-18,539.36,482.93,78.3,41.99,90.9,94.81,216.03,79.73,65359.14,3497.4
2024-06-19,539.36,482.95,78.3,41.99,90.91,94.81,216.03,79.74,65174.0,3575.7
2024-06-20,537.88,479.25,78.35,41.93,90.3,94.57,218.72,80.49,65075.37,3528.28
2024-06-21,537.17,477.97,77.8,41.78,90.31,94.59,215.33,79.71,64353.34,3533.24
2024-06-22,537.14,477.98,77.81,41.78,90.3,94.59,215.32,79.71,64445.65,3508.87
2024-06-23,537.14,477.96,77.8,41.78,90.31,94.59,215.33,79.71,63378.95,3435.73
2024-06-24,535.4,472.51,78.42,41.78,90.67,94.67,216.18,80.78,60470.92,3368.79
2024-06-25,537.44,477.92,78.61,41.68,90.82,94.75,215.11,79.97,61986.22,3412.26
2024-06-26,538.09,478.86,78.03,41.59,89.53,94.18,213.13,79.82,61023.81,3388.13
2024-06-27,538.93,480.06,78.08,41.62,89.88,94.39,215.55,81.0,61869.85,3467.14
2024-06-28,536.77,477.54,78.17,41.7,88.21,93.89,215.56,80.67,60595.16,3396.82
2024-06-29,536.76,477.56,78.17,41.7,88.2,93.89,215.56,80.67,61161.17,3394.79
2024-06-30,536.76,477.57,78.17,41.7,88.21,93.89,215.55,80.66,62950.0,3453.67
2024-07-01,537.86,480.39,78.31,41.8,86.69,92.91,216.12,82.64,63090.81,3458.86
2024-07-02,541.47,485.37,78.51,41.92,87.37,93.26,216.12,82.21,62316.25,3437.87
2024-07-03,543.89,489.38,79.4,42.54,88.52,93.88,218.56,82.36,60389.62,3310.52
2024-07-04,543.87,489.4,79.41,42.54,88.52,93.88,218.58,82.36,57222.97,3074.38
2024-07-05,547.02,494.42,79.93,42.71,89.26,94.4,221.52,82.4,56799.15,2995.69
2024-07-06,547.06,494.46,79.93,42.72,89.26,94.41,221.52,82.39,58401.55,3079.8
2024-07-07,547.05,494.4,79.93,42.72,89.26,94.4,221.51,82.41,56018.75,2942.61
2024-07-08,547.69,495.6,79.53,42.73,89.45,94.44,218.75,81.52,56878.34,3030.63
2024-07-09,548.22,496.0,79.21,42.9,89.06,94.3,219.11,80.84,58214.67,3078.6
2024-07-10,553.65,501.21,80.33,43.15,89.33,94.4,219.92,81.57,57897.05,3113.25
2024-07-11,548.92,490.31,80.56,43.4,90.2,95.0,223.8,82.04,57504.53,3112.63
2024-07-12,552.4,493.13,81.42,43.58,90.58,95.2,223.65,81.34,58071.05,3146.92
2024-07-13,552.35,493.15,81.41,43.58,90.58,95.2,223.65,81.35,59384.22,3188.81
2024-07-14,552.36,493.09,81.41,43.57,90.57,95.2,223.65,81.36,60992.49,3259.13
2024-07-15,553.91,494.43,80.69,43.11,89.53,94.9,224.38,81.22,64941.53,3499.19
2024-07-16,557.19,494.61,81.08,43.36,90.79,95.32,228.85,80.14,65264.34,3459.59
2024-07-17,549.41,480.1,80.64,42.65,90.8,95.4,227.78,81.74,64305.97,3402.48
2024-07-18,545.17,477.8,79.84,42.26,90.1,95.13,226.33,81.0,64197.38,3441.74
2024-07-19,541.51,473.59,79.35,41.85,89.56,94.83,222.28,79.07,66872.42,3518.22
2024-07-20,541.51,473.55,79.36,41.85,89.56,94.83,222.27,79.07,67356.47,3533.98
2024-07-21,541.47,473.58,79.36,41.84,89.56,94.83,222.27,79.08,68384.63,3552.06
2024-07-22,547.04,480.62,80.19,42.2,89.3,94.74,222.33,78.7,67763.38,3455.54
2024-07-23,546.22,478.89,79.75,41.82,89.18,94.81,223.11,77.69,66156.53,3497.47
2024-07-24,533.79,461.76,78.74,41.21,88.22,94.6,222.34,77.88,65590.1,3350.72
2024-07-25,530.97,456.66,78.24,41.05,88.95,94.81,218.87,78.53,65996.4,3188.76
2024-07-26,536.89,461.4,79.24,41.47,89.64,95.26,221.17,77.17,68118.14,3289.51
2024-07-27,536.89,461.43,79.24,41.47,89.64,95.26,221.17,77.17,68113.19,3265.12
2024-07-28,536.88,461.41,79.24,41.47,89.64,95.26,221.18,77.17,68479.3,3286.79
2024-07-29,537.24,462.34,78.89,41.33,90.13,95.42,220.86,76.24,67021.53,3334.62
2024-07-30,534.54,455.99,79.07,41.14,90.47,95.62,223.06,75.5,66431.95,3295.83
2024-07-31,543.24,469.53,80.18,42.05,91.4,96.32,227.11,78.84,64875.83,3249.09
2024-08-01,535.55,458.17,78.06,41.31,92.19,96.44,226.31,77.37,65611.54,3219.9
2024-08-02,525.59,447.3,76.83,40.73,95.05,97.93,225.89,74.43,61749.4,3005.07
2024-08-03,525.57,447.29,76.83,40.72,95.05,97.93,225.88,74.43,60925.95,2919.32
2024-08-04,525.59,447.29,76.83,40.73,95.05,97.93,225.87,74.43,58367.75,2702.84
2024-08-05,510.25,433.99,75.15,39.57,95.55,98.03,222.99,74.25,54197.97,2433.04
2024-08-06,514.98,438.14,75.29,39.8,93.41,97.16,221.2,73.48,56219.82,2474.79
2024-08-07,511.57,433.38,75.66,40.04,92.76,96.8,221.06,75.74,55321.16,2355.19
2024-08-08,523.4,446.62,76.93,40.95,92.19,96.51,224.54,76.42,61889.2,2696.88
2024-08-09,525.7,448.94,77.23,41.18,93.09,96.9,225.1,77.28,61038.48,2612.97
2024-08-10,525.71,448.9,77.23,41.17,93.09,96.9,225.09,77.29,61111.04,2623.15
2024-08-11,525.64,448.88,77.23,41.17,93.09,96.9,225.08,77.3,58897.37,2568.05
2024-08-12,525.92,449.89,77.16,41.31,93.43,97.17,228.94,79.74,59511.53,2734.55
2024-08-13,534.57,461.05,78.48,41.77,94.07,97.61,228.59,78.72,60743.26,2714.18
2024-08-14,536.25,461.22,78.77,41.55,94.66,97.74,226.72,77.66,58836.71,2672.63
2024-08-15,545.46,472.8,79.73,42.01,93.9,97.12,227.43,78.49,57678.65,2580.86
2024-08-16,546.68,473.42,80.16,42.5,94.23,97.32,232.51,77.39,59028.45,2603.34
2024-08-17,546.65,473.42,80.16,42.51,94.23,97.32,232.53,77.39,59647.93,2624.89
2024-08-18,546.65,473.41,80.16,42.51,94.23,97.31,232.52,77.38,58592.27,2623.29
2024-08-19,551.88,479.63,81.14,42.92,94.66,97.44,232.14,75.41,59609.94,2648.82
2024-08-20,550.99,478.61,80.9,42.59,95.41,97.83,232.99,74.85,59183.89,2584.43
2024-08-21,552.88,480.78,81.64,42.75,95.46,98.04,232.69,73.61,61322.0,2643.17
2024-08-22,548.57,473.18,81.17,42.23,94.52,97.59,229.9,74.6,60549.64,2635.54
2024-08-23,554.37,478.32,82.65,42.93,95.14,98.04,232.56,76.58,64226.24,2774.78
2024-08-24,554.38,478.31,82.65,42.93,95.14,98.04,232.55,76.59,64369.71,2779.83
2024-08-25,554.41,478.29,82.64,42.93,95.14,98.04,232.56,76.6,64442.21,2755.98
2024-08-26,553.04,473.6,82.27,42.57,94.89,97.92,233.29,78.92,63046.95,2690.3
2024-08-27,553.81,475.02,82.65,42.63,94.73,97.88,233.92,77.55,59619.55,2465.67
2024-08-28,550.58,469.68,82.36,42.36,94.6,97.83,232.29,76.52,59242.53,2536.99
2024-08-29,550.62,469.0,82.67,42.38,94.3,97.66,233.5,77.82,59579.79,2537.73
2024-08-30,555.85,474.55,82.8,42.47,93.29,97.31,231.84,75.37,59357.64,2537.02
2024-08-31,555.84,474.55,82.8,42.47,93.28,97.32,231.83,75.36,59205.37,2523.54
2024-09-01,555.89,474.55,82.8,42.47,93.28,97.31,231.82,75.37,57514.12,2435.31
2024-09-02,555.86,474.58,82.8,42.47,93.28,97.31,231.84,75.37,59332.58,2548.75
2024-09-03,544.39,460.19,81.49,41.62,94.8,97.66,230.84,72.09,57670.81,2434.98
2024-09-04,543.24,458.91,81.13,41.61,96.03,98.23,230.99,70.59,58149.56,2461.05
2024-09-05,541.96,459.35,81.14,41.67,96.58,98.46,232.91,70.88,56368.4,2380.31
2024-09-06,532.83,447.02,79.62,40.91,96.57,98.6,231.19,69.9,54158.88,2236.4
2024-09-07,532.83,446.98,79.61,40.91,96.57,98.6,231.19,69.9,54366.56,2285.59
2024-09-08,532.82,446.97,79.61,40.91,96.57,98.6,231.2,69.9,55090.01,2309.98
2024-09-09,538.76,452.73,80.41,41.26,96.98,98.75,232.17,70.25,57263.97,2372.23
2024-09-10,541.1,456.87,80.0,41.1,97.67,99.17,233.18,67.91,57845.14,2401.57
2024-09-11,546.72,466.81,80.49,41.4,97.59,99.1,232.81,68.81,57535.91,2352.82
2024-09-12,551.36,471.42,81.14,41.75,97.13,98.94,236.91,70.88,58312.55,2374.82
2024-09-13,554.22,473.53,81.33,41.94,97.39,99.13,239.26,70.84,60674.24,2452.1
2024-09-14,554.23,473.5,81.33,41.94,97.39,99.13,239.27,70.83,60162.44,2430.97
2024-09-15,554.21,473.48,81.33,41.94,97.39,99.13,239.27,70.83,59300.73,2329.35
2024-09-16,554.98,471.42,81.99,42.08,98.29,99.39,239.25,71.88,58381.5,2308.55
2024-09-17,555.23,471.62,81.53,42.13,97.81,99.21,237.94,72.72,60480.52,2354.56
2024-09-18,553.62,469.61,81.27,41.98,96.6,98.78,236.11,71.64,61936.51,2387.6
2024-09-19,563.09,481.48,82.87,42.87,96.29,98.7,239.78,73.77,63120.67,2478.07
2024-09-20,562.11,480.56,82.05,42.78,95.92,98.67,242.83,73.93,63374.53,2574.85
2024-09-21,562.1,480.51,82.04,42.78,95.91,98.67,242.85,73.92,63510.58,2625.58
2024-09-22,562.12,480.5,82.04,42.78,95.92,98.67,242.84,73.92,63753.02,2593.53
2024-09-23,563.54,481.8,82.35,43.11,95.72,98.61,243.32,73.23,63513.83,2660.13
2024-09-24,565.14,484.08,82.85,44.58,95.7,98.71,246.72,74.29,64446.59,2666.76
2024-09-25,563.85,484.54,82.39,44.11,94.92,98.31,246.38,72.46,63319.05,2592.96
2024-09-26,566.09,488.19,84.21,45.73,95.13,98.24,247.65,69.96,65348.31,2644.58
2024-09-27,565.3,485.46,83.7,45.64,95.62,98.63,245.68,71.25,65952.39,2707.74
2024-09-28,565.26,485.48,83.7,45.64,95.61,98.63,245.69,71.25,66017.17,2688.15
2024-09-29,565.28,485.42,83.7,45.64,95.62,98.63,245.69,71.25,65774.01,2671.72
2024-09-30,567.56,486.74,83.41,44.91,95.16,98.36,243.72,70.9,63479.29,2615.96
2024-10-01,562.49,480.01,82.79,45.23,95.85,98.43,246.29,73.12,60953.78,2460.78
2024-10-02,562.75,480.73,82.62,46.12,95.04,98.15,246.34,73.77,60815.9,2376.41
2024-10-03,561.71,480.38,81.85,45.58,94.14,97.65,246.17,76.77,60929.75,2362.16
2024-10-04,566.77,486.09,82.33,46.0,92.99,96.71,245.69,77.4,62251.09,2428.96
2024-10-05,566.75,486.07,82.33,46.0,92.99,96.71,245.68,77.39,62221.08,2429.02
2024-10-06,566.78,486.06,82.32,46.0,92.99,96.71,245.68,77.39,62998.38,2455.24
2024-10-07,561.64,480.87,81.86,46.39,92.29,96.36,244.84,80.28,62391.8,2437.86
2024-10-08,566.93,488.03,81.73,45.25,92.45,96.44,243.05,76.82,62324.2,2456.8
2024-10-09,570.81,491.89,81.75,45.01,91.92,96.07,241.72,76.27,60791.5,2384.85
2024-10-10,569.86,491.39,81.65,45.09,91.57,96.06,243.5,78.83,60487.12,2402.01
2024-10-11,573.29,492.16,82.07,45.42,91.19,96.09,246.16,78.56,62690.41,2455.55
2024-10-12,573.31,492.12,82.07,45.42,91.2,96.1,246.16,78.57,63365.08,2492.54
2024-10-13,573.34,492.08,82.07,45.43,91.2,96.1,246.18,78.58,63021.15,2485.51
2024-10-14,578.04,496.23,82.31,45.24,91.27,95.92,245.77,77.0,66242.72,2647.55
2024-10-15,573.55,489.6,80.94,44.28,92.38,96.42,246.61,73.78,67232.66,2624.34
2024-10-16,576.03,489.68,81.14,44.63,92.78,96.57,247.85,73.42,67786.85,2626.62
2024-10-17,576.07,490.01,81.16,44.56,91.3,96.07,249.31,73.64,67587.88,2622.37
2024-10-18,578.36,493.24,81.7,45.0,91.37,96.18,251.97,72.37,68613.56,2658.84
2024-10-19,578.38,493.24,81.69,44.99,91.37,96.18,251.98,72.38,68575.27,2664.54
2024-10-20,578.37,493.22,81.69,44.99,91.38,96.18,251.96,72.38,69221.63,2763.54
2024-10-21,577.43,494.15,80.73,44.68,89.78,95.44,251.9,73.26,67579.08,2683.76
2024-10-22,577.09,494.66,80.28,44.58,89.86,95.35,254.6,75.0,67631.49,2639.29
2024-10-23,571.86,487.14,79.47,44.32,89.62,95.13,251.54,74.56,66873.84,2540.85
2024-10-24,573.08,491.08,79.92,44.26,90.2,95.34,253.46,74.07,68418.07,2551.95
2024-10-25,572.9,494.09,79.65,44.21,89.69,95.13,253.98,75.25,66900.86,2455.42
2024-10-26,572.93,494.08,79.65,44.21,89.69,95.13,253.98,75.26,67280.39,2498.06
2024-10-27,572.94,494.05,79.65,44.22,89.69,95.14,253.98,75.25,68212.22,2524.13
2024-10-28,574.71,494.12,80.28,44.41,89.44,94.92,253.99,71.4,70150.95,2583.81
2024-10-29,575.64,498.9,79.99,44.27,89.59,94.96,256.77,70.61,72958.02,2655.56
2024-10-30,573.9,495.11,79.47,43.84,89.84,94.81,258.19,72.34,72555.42,2676.14
2024-10-31,562.63,482.59,78.99,43.56,90.0,94.77,254.18,74.08,70497.22,2534.93
2024-11-01,564.99,486.17,79.14,43.63,88.73,93.91,253.14,73.01,69701.26,2528.89
2024-11-02,565.04,486.18,79.14,43.63,88.73,93.91,253.13,73.01,69594.6,2511.33
2024-11-03,565.03,486.23,79.14,43.63,88.73,93.91,253.14,73.02,68981.88,2474.39
2024-11-04,563.79,484.82,79.19,43.84,90.11,94.41,253.49,75.34,68033.73,2414.37
2024-11-05,570.6,491.03,79.98,44.43,90.59,94.46,254.06,75.77,69576.4,2438.36
2024-11-06,584.82,504.39,78.82,43.88,88.1,93.49,246.33,75.58,75795.62,2738.69
