date,INSTRUMENT_1_vol,INSTRUMENT_2_vol,INSTRUMENT_3_vol,INSTRUMENT_4_vol,INSTRUMENT_5_vol,INSTRUMENT_6_vol,INSTRUMENT_7_vol,INSTRUMENT_8_vol,INSTRUMENT_9_vol,INSTRUMENT_10_vol
2024-02-09,63402446,36030558,10873661,23569850,30530165,8348039,4342169,2941879,68697,560014
2024-02-10,0,0,0,0,0,0,0,0,22811,186402
2024-02-11,0,0,0,0,0,0,0,0,31045,212624
2024-02-12,58887998,32851026,6322637,33697851,27713984,7416716,5134100,3961358,57119,450002
2024-02-13,116560872,68495038,14801827,44145536,48153536,12123209,9116013,3639757,52668,512784
2024-02-14,71689506,44899029,12674361,30464421,50310845,9842331,7170747,4696945,53294,491999
2024-02-15,55384303,41413560,14147447,24529684,53269169,6735175,6089105,4173787,53764,481160
2024-02-16,71070237,55206358,13127553,40591091,36483150,7494984,7125273,4364082,37495,329705
2024-02-17,0,0,0,0,0,0,0,0,27521,244766
2024-02-18,0,0,0,0,0,0,0,0,20637,363381
2024-02-19,0,0,0,0,0,0,0,0,31189,445060
2024-02-20,71702176,51548873,14646816,31247275,26988259,7961428,5200929,3498871,47589,683766
2024-02-21,60674203,51071417,11552558,30621134,39817074,6458217,5495840,3752105,43206,547320
2024-02-22,69447110,50996950,13966312,32515641,45887197,8727010,4712202,2788257,36075,590179
2024-02-23,61279312,34917194,10405648,39850445,40964253,6650030,7797593,3440580,30400,436248
2024-02-24,0,0,0,0,0,0,0,0,17075,239982
2024-02-25,0,0,0,0,0,0,0,0,19368,420753
2024-02-26,51555554,31830584,14872253,23889340,29413293,6473081,4413150,3582736,51006,528271
2024-02-27,49827237,31795304,11211737,20507473,31901708,7716090,4926244,5575452,73203,605594
2024-02-28,56988033,35194749,11100198,32090482,35966777,5531938,2789516,4081740,113874,992622
2024-02-29,80475607,44675410,17287483,39724720,54078460,12280872,6427667,3697869,78773,740266
2024-03-01,79350916,43717122,17681379,40554483,47438226,11930916,14599482,5590972,49044,434621
2024-03-02,0,0,0,0,0,0,0,0,24521,287434
2024-03-03,0,0,0,0,0,0,0,0,29912,344161
2024-03-04,48650395,35060136,15240984,41341926,22728100,7463487,12939429,3596923,78388,700543
2024-03-05,76189777,55076021,13214144,36454364,39056392,8326611,10011943,3866542,126931,1470089
2024-03-06,65882438,49091917,24835019,47705714,41485587,9642195,11339162,4891635,81140,1066750
2024-03-07,60364431,43757553,17820769,24688271,38650776,8563367,8811247,3678383,55598,564956
2024-03-08,84518098,70468791,13922179,32222417,26352383,8463301,13499690,3848800,77157,582356
2024-03-09,0,0,0,0,0,0,0,0,18497,229519
2024-03-10,0,0,0,0,0,0,0,0,35141,322601
2024-03-11,68509199,39718680,9858142,23370316,17484270,5627037,6908599,3270773,77995,731479
2024-03-12,72956535,52833531,15192974,35928291,34114428,6661116,9026044,4458358,68625,677042
2024-03-13,59808969,39044838,13252233,25593568,47526486,9440862,5853685,4330873,50185,499281
2024-03-14,104427877,50399279,25966723,31915963,61955366,10040335,6462678,4548939,75859,617265
2024-03-15,111614849,71807835,18478633,35044321,39164049,6279234,4248039,2849836,117155,990466
2024-03-16,0,0,0,0,0,0,0,0,59214,533951
2024-03-17,0,0,0,0,0,0,0,0,43383,512400
2024-03-18,96713603,45677211,13475341,23754289,33555921,5041274,6881337,3489772,56650,585803
2024-03-19,62519789,43010494,13592564,24672809,28026018,5452930,4531859,2624218,103820,981044
2024-03-20,72907803,43340837,18737695,32787239,46911366,10944967,10458894,4477417,90776,1255579
2024-03-21,54853609,40789241,13274648,26129841,35041929,8386038,7537695,2873208,57811,598258
2024-03-22,75520748,29594760,13659181,33051189,32613748,6731708,6823754,2588690,48495,495527
2024-03-23,0,0,0,0,0,0,0,0,27998,310721
2024-03-24,0,0,0,0,0,0,0,0,31042,250448
2024-03-25,47551407,24504380,8655168,13731192,24097434,4748343,3890382,2242398,52754,566396
2024-03-26,65456573,34716923,13102765,16101083,34997453,4964608,5721340,2836535,39233,477111
2024-03-27,84693375,42984785,13196805,22088753,59299989,5190173,6091808,2443845,52530,421849
2024-03-28,93608095,34677838,16961179,27726984,35722836,7548305,8560765,5069806,37550,395348
2024-03-29,0,0,0,0,0,0,0,0,25304,329118
2024-03-30,0,0,0,0,0,0,0,0,14670,217498
2024-03-31,0,0,0,0,0,0,0,0,19899,244740
2024-04-01,65915982,38924021,16409662,20214312,54030964,10657084,14141763,3685703,42003,405764
2024-04-02,75004469,40594651,17443591,23028805,41188700,6799800,13526888,4327998,71618,624665
2024-04-03,59989096,39098855,15756713,31680549,46348122,12880612,12121713,3234973,43998,450094
2024-04-04,98432452,56425552,22210765,35386796,51432328,6709438,12044201,5806409,44598,365274
2024-04-05,74323803,53778479,20046471,32205777,44977664,5613853,12737544,3712797,39972,335016
2024-04-06,0,0,0,0,0,0,0,0,20578,208304
2024-04-07,0,0,0,0,0,0,0,0,20572,226781
2024-04-08,52201437,26771998,11281523,19742396,43843641,7944967,9599966,4012310,45711,448900
2024-04-09,66026029,38200798,12765571,22861661,35757449,5283972,13746401,3766878,40073,433891
2024-04-10,86536724,61143745,21417254,38110730,71250577,15885741,13372669,7242088,44358,373570
2024-04-11,70033143,42204728,12700548,24607010,69696142,9242003,10861722,6691016,35117,360483
2024-04-12,92954439,55046185,18894052,51677668,55156032,12404341,35202181,9819337,49302,699832
2024-04-13,0,0,0,0,0,0,0,0,72321,1086830
2024-04-14,0,0,0,0,0,0,0,0,61621,711464
2024-04-15,84834802,68292626,20996008,33796647,58391937,13213952,13625822,10260130,50190,644755
2024-04-16,73654715,45957787,23971820,44649671,49402061,10895384,12026581,4384689,53392,537793
2024-04-17,70989591,57582970,16260124,26249099,62404072,10932423,11101426,6339916,50458,538788
2024-04-18,80439576,47785516,12361184,20956424,48325381,6769694,6637693,4653411,43356,373076
2024-04-19,111657115,77373895,16669529,29048721,49134242,6103781,9104893,7255144,70829,593267
2024-04-20,0,0,0,0,0,0,0,0,24410,221315
2024-04-21,0,0,0,0,0,0,0,0,17696,228681
2024-04-22,65352263,54176065,16351247,27687758,27875377,3734727,13102885,3261685,36865,287311
2024-04-23,61731031,45753888,12760730,22361886,27918839,8535283,10429232,3238624,23819,257583
2024-04-24,56719739,44045506,8795283,18114710,52124442,6869592,5820648,3698285,33210,375889
2024-04-25,74083222,55587461,12002087,23665042,49567221,6000671,6464568,3105094,29874,350261
2024-04-26,65375334,42068829,12918022,23980651,32236128,5626529,6139264,1565428,25944,246714
2024-04-27,0,0,0,0,0,0,0,0,19794,321488
2024-04-28,0,0,0,0,0,0,0,0,17183,326806
2024-04-29,48583767,28214538,10607009,33314467,38040198,5255311,6455034,4047453,27666,422807
2024-04-30,74960201,47331086,20697138,37130789,39280731,7640547,11491651,3694093,55972,521368
2024-05-01,87243307,48540937,18124488,36707537,60540971,13243006,9427264,5956216,74321,600800
2024-05-02,61782052,35761942,15946147,47091403,56834149,8474935,6322593,4828493,50329,326601
2024-05-03,79903702,46814224,14845985,32613576,46676344,8317311,9110454,2965826,42536,359616
2024-05-04,0,0,0,0,0,0,0,0,24470,194083
2024-05-05,0,0,0,0,0,0,0,0,17820,215558
2024-05-06,50637906,31552615,9828249,20301453,25671563,4164931,6605061,6378187,34668,347944
2024-05-07,52280020,30324093,8938457,21576243,32984838,8363178,5821640,4352772,23038,334935
2024-05-08,41074954,24202657,7088949,18318926,33204746,8815268,4406351,2429829,24562,265286
2024-05-09,46466344,24638037,15574845,22839453,38941870,9374254,6984543,2361005,33122,248616
2024-05-10,50675787,26092127,8317457,27978905,21930834,3049143,9514041,2682842,38048,336865
2024-05-11,0,0,0,0,0,0,0,0,14095,134562
2024-05-12,0,0,0,0,0,0,0,0,13517,106069
2024-05-13,34531188,20295384,6882703,21870455,23284457,3282730,5317494,2917533,32883,358198
2024-05-14,55392620,32926890,16478764,24893297,26669206,4528220,4678354,2116885,31896,273070
2024-05-15,60682305,41961641,11531446,30695535,66502292,11476216,9665598,3876528,44028,354271
2024-05-16,53409931,30209109,13099590,27230472,39752710,4354613,4569430,2974625,29987,280804
2024-05-17,58121983,33554551,11311733,32978908,24884671,3886927,10254087,2034840,25282,330483
2024-05-18,0,0,0,0,0,0,0,0,12897,195932
2024-05-19,0,0,0,0,0,0,0,0,17645,156248
2024-05-20,40588223,23015781,5911307,22968153,19017957,4820098,5796692,1920123,47898,844762
2024-05-21,37126831,24553937,6586120,17899905,16915999,2801479,4063655,1946124,52018,920156
2024-05-22,50616107,24792429,10192915,23103608,43734599,3405570,9344495,2435422,27417,559066
2024-05-23,54322816,43800385,8282033,25207281,54468993,5600019,9485581,1786934,39335,1131780
2024-05-24,42384250,31848899,9290173,21603246,19801493,4107841,3974162,1138954,28094,457696
2024-05-25,0,0,0,0,0,0,0,0,12252,168221
2024-05-26,0,0,0,0,0,0,0,0,12241,279637
2024-05-27,0,0,0,0,0,0,0,0,23455,362506
2024-05-28,38167896,24783612,13101537,22916219,49764059,8904403,3828252,2258948,32047,383921
2024-05-29,46916784,31962785,13862921,31566513,49017405,9054139,4078845,1613066,21183,337446
2024-05-30,42705020,31969624,7540328,21037226,32102893,5107007,3144292,2372665,27253,298757
2024-05-31,97667737,57489544,20082338,52700971,45921969,5265152,5465095,2144832,26573,251409
2024-06-01,0,0,0,0,0,0,0,0,9254,128846
2024-06-02,0,0,0,0,0,0,0,0,14363,206768
2024-06-03,47831547,35935764,17249354,33945748,41577126,8496601,6196275,5787516,27600,255378
2024-06-04,34042081,25672230,12857245,39564982,41443900,8709051,5450461,2435950,26702,221510
2024-06-05,47020740,34874977,7825529,30751172,47768622,6145288,6155644,2083001,28546,281870
2024-06-06,31852810,22230551,12480027,26490864,24284523,6093373,5664240,1889064,21928,229662
2024-06-07,46168687,25582988,20955024,38645340,33655864,7317834,12006167,2333067,34497,357381
2024-06-08,0,0,0,0,0,0,0,0,10167,131392
2024-06-09,0,0,0,0,0,0,0,0,9986,101288
2024-06-10,36995415,20731905,8155303,30610049,22312886,3717179,3977984,3982700,15266,162067
2024-06-11,38027653,23238815,17192721,34816208,29665545,4063623,4147318,1786063,38844,439150
2024-06-12,64493687,36367609,15691897,35124256,46647428,9081671,5820676,2569811,38954,406081
2024-06-13,44923711,26110167,12230450,22903942,33471157,5878033,5731843,1613265,25144,291622
2024-06-14,42188430,24001824,17860386,20495091,29123554,5113966,7251271,2388998,26609,319477
2024-06-15,0,0,0,0,0,0,0,0,11356,265304
2024-06-16,0,0,0,0,0,0,0,0,10142,142582
2024-06-17,59900651,37805144,13725734,19870914,32902776,5243192,3464947,2692774,24257,313865
2024-06-18,41705357,26533653,15954216,37130535,26741373,5181752,4907910,1900415,40767,435084
2024-06-19,0,0,0,0,0,0,0,0,18780,334007
2024-06-20,78378359,36160856,12081424,41460192,31916510,3636511,7247953,1422829,20674,356969
2024-06-21,59860086,41466516,14485686,20740923,23550275,7112070,9221679,1611983,25830,321531
2024-06-22,0,0,0,0,0,0,0,0,7766,115087
2024-06-23,0,0,0,0,0,0,0,0,8779,141405
2024-06-24,44528885,36123907,12264161,19980882,57747838,5241671,4581106,1357513,53874,522948
2024-06-25,38552383,27598160,8797174,27759310,22977541,3804951,3828875,1242973,30485,245410
2024-06-26,38970785,23933361,9965135,19101377,38881726,4209235,4753474,1488448,23152,229328
2024-06-27,35675035,25197575,13949376,24051296,23313043,5125324,4524069,1809983,19527,213365
2024-06-28,80802961,33882568,18694895,23418028,61534644,6358635,4017252,1343135,27754,201909
2024-06-29,0,0,0,0,0,0,0,0,11241,90195
2024-06-30,0,0,0,0,0,0,0,0,17156,143669
2024-07-01,43805984,24245426,18967341,19395835,54789321,14217319,3802070,2412059,22325,235614
2024-07-02,40176425,27689772,10852458,22170587,35660313,8035324,5337922,1202916,18779,148343
2024-07-03,32268719,17919802,8487929,30150236,37029416,3935586,4653813,781753,30418,302035
2024-07-04,0,0,0,0,0,0,0,0,54996,468366
2024-07-05,44657237,28792114,8472437,21919038,38083439,4761753,5955425,2019377,73647,927668
2024-07-06,0,0,0,0,0,0,0,0,23001,220405
2024-07-07,0,0,0,0,0,0,0,0,20661,182923
2024-07-08,37865090,20739210,6186031,19505968,16591897,4952261,5773018,1932721,46411,529471
2024-07-09,27692337,25712878,7595491,19651860,31246913,2859351,4116314,2018552,26658,285906
2024-07-10,35448585,28621808,8509388,14716360,24508108,4102798,6358811,2587662,25353,261839
2024-07-11,54211137,53018637,8182608,32466147,48735898,10026700,9706561,3069152,31413,286603
2024-07-12,52861053,37994683,10084570,25736579,28739839,4391453,5547770,2949982,23122,181342
2024-07-13,0,0,0,0,0,0,0,0,15084,116208
2024-07-14,0,0,0,0,0,0,0,0,22459,158363
2024-07-15,42009555,31231303,7568259,24331955,38683319,3853050,5324539,2360479,38899,305661
2024-07-16,37499214,25162558,10945865,19642342,40177354,4771368,10450929,2070908,44064,345808
2024-07-17,54234247,62202835,11441223,42682956,30113995,4949644,7856503,2321323,28623,290323
2024-07-18,54617953,45872439,16025359,45520536,34691572,8561834,5881467,1376547,26018,252740
2024-07-19,66384809,41708839,16615118,33955800,32693307,5698253,8503247,2574506,34454,270573
2024-07-20,0,0,0,0,0,0,0,0,14663,147792
2024-07-21,0,0,0,0,0,0,0,0,21568,212238
2024-07-22,41956322,41693575,14822480,16954709,38373973,3741255,5361735,1454800,20535,198618
2024-07-23,34513204,22019549,10693886,21683995,24199280,4893718,4307261,3165365,30116,498564
2024-07-24,83256886,57958588,10588093,29132455,50576161,4593638,6806159,2149894,22009,283166
2024-07-25,66511670,53830671,18066709,28282668,46055653,4406417,10451314,1847492,36810,493319
2024-07-26,55263537,39080191,10594916,21459247,35954271,4785702,5975919,2251355,25933,237707
2024-07-27,0,0,0,0,0,0,0,0,30541,237115
2024-07-28,0,0,0,0,0,0,0,0,10364,100136
2024-07-29,41730059,27769495,8774449,15020357,25220619,6681101,4363918,1927335,39975,313302
2024-07-30,48299100,41276435,8551068,18719047,29929115,4712517,4459880,3151886,22492,188524
2024-07-31,68415106,43397262,21054339,42178887,44867995,11157198,7271653,4555315,21601,229263
2024-08-01,77121801,56385841,18761703,34122206,74406866,9440076,7268225,3770883,33456,302877
2024-08-02,91464565,70877768,26812495,36167556,98529026,18024086,10318546,4657874,38826,403542
2024-08-03,0,0,0,0,0,0,0,0,27708,367402
2024-08-04,0,0,0,0,0,0,0,0,32655,491012
2024-08-05,145911171,86325415,29442622,66279821,88737354,19172416,8704752,3945587,176382,2721322
2024-08-06,83218826,59108820,23421911,32330093,61027827,9651483,14778055,3315655,53241,686234
2024-08-07,73806867,57900816,24153688,35727331,51741644,7778310,5199372,4777049,44097,631659
2024-08-08,64165413,46698291,13943906,28327655,39539276,4889015,5886667,3250703,50368,556547
2024-08-09,46662794,33494751,11167945,21684912,34399275,5557608,4507450,3001472,33240,395801
2024-08-10,0,0,0,0,0,0,0,0,10200,186680
2024-08-11,0,0,0,0,0,0,0,0,19163,303571
2024-08-12,42541234,27461222,7982214,15737922,24309009,4211196,5433623,4570413,38955,492384
2024-08-13,53833244,38362142,11780387,22073264,32028986,7287103,6814345,2224292,27252,311721
2024-08-14,41464033,35064516,6962348,19024605,33874444,4460420,5393699,1800411,29877,365843
2024-08-15,59761022,38475696,9975111,30980301,39692190,5858320,5314599,1712663,37658,373004
2024-08-16,45471073,41844192,10445351,30833750,30318654,4439102,11336303,2522948,26759,267493
2024-08-17,0,0,0,0,0,0,0,0,7607,88162
2024-08-18,0,0,0,0,0,0,0,0,14056,178362
2024-08-19,40305520,24854042,6403309,26096941,27950218,4534308,5047148,4450753,21390,214102
2024-08-20,33096124,29789378,4824265,19039493,24483330,4783058,10155483,2925965,32379,273970
2024-08-21,39651101,25662911,9825980,15374371,29966556,5378589,4893262,2776684,27649,233554
2024-08-22,57288642,37154571,7398108,23603170,32761241,4845309,5790780,3367475,22134,195596
2024-08-23,50030737,36495332,10173417,26940473,32364740,4823390,5150063,2958649,43370,388845
2024-08-24,0,0,0,0,0,0,0,0,15562,252644
2024-08-25,0,0,0,0,0,0,0,0,11876,164591
2024-08-26,32655248,28638587,6499939,19298717,26379705,2806790,3296807,4373130,20112,201332
2024-08-27,32855760,26303529,9803472,13711763,21783433,4573363,4273096,3467376,33543,417957
2024-08-28,41169538,36165935,7635255,15827979,18143859,8129010,4969714,1866946,35891,464919
2024-08-29,40960808,42602569,9207661,14635433,28042099,6217966,5610290,3918792,26730,250978
2024-08-30,65770692,33094325,16821241,28436603,40684421,4339358,5971230,3225111,28318,356894
2024-08-31,0,0,0,0,0,0,0,0,8163,97539
2024-09-01,0,0,0,0,0,0,0,0,19891,220699
2024-09-02,0,0,0,0,0,0,0,0,24956,279008
2024-09-03,63472244,44814390,9815787,35494325,56523252,8153700,6236904,4941819,23418,185652
2024-09-04,48609609,28500955,11084318,23133981,40503165,8964500,5118810,4698487,39519,422364
2024-09-05,47474464,32182393,12247945,24458066,49926427,33013034,4923150,3560507,25753,270654
2024-09-06,71400311,53076178,12494596,32312238,58680748,17107064,6282961,3866213,61058,604308
2024-09-07,0,0,0,0,0,0,0,0,17774,221788
2024-09-08,0,0,0,0,0,0,0,0,15954,206022
2024-09-09,38963133,36106425,9434513,21311321,25901201,8449569,3587087,2647340,31968,298362
2024-09-10,39338433,27981007,9143397,19935773,31581196,8253504,4261541,4037832,23762,235307
2024-09-11,73956893,53247222,12472905,28214883,41474547,7151279,4651483,3101409,34327,287671
2024-09-12,51653620,42208509,12373617,19401578,41210673,6643385,10256304,4374259,32460,207265
2024-09-13,35443226,27457726,7579151,16390684,26351148,5546976,7505638,2501899,31894,272765
2024-09-14,0,0,0,0,0,0,0,0,12116,113044
2024-09-15,0,0,0,0,0,0,0,0,13943,151690
2024-09-16,35297114,25118246,10193240,14531352,32441213,6903981,5076748,3253347,25688,322328
2024-09-17,48365540,29306071,7375780,20530552,32615527,8537904,5005331,1985166,31235,286915
2024-09-18,62938792,38350154,8160075,27331547,49774269,9192741,10415232,2575379,40124,298660
2024-09-19,73607489,50960667,9893302,43128648,38181858,16511015,6148422,4447627,37528,324595
2024-09-20,73675266,34977141,7961812,35588561,37408906,6255170,7732910,1330334,24999,325961
2024-09-21,0,0,0,0,0,0,0,0,8838,150459
2024-09-22,0,0,0,0,0,0,0,0,14549,208197
2024-09-23,42527281,24392654,6824133,26325492,36848537,8357466,5280720,2904885,23896,312015
2024-09-24,50850237,26188855,6588056,66872434,33654280,6301550,8407460,2511191,23376,296596
2024-09-25,38163246,24537826,11719591,41480339,37711053,10167754,7456399,3409061,18533,227125
2024-09-26,46396061,34137640,12409374,77619053,36217795,7789014,7075502,4298010,27853,277078
2024-09-27,41538031,22333194,10712556,55005049,27850742,5423237,8845870,3108852,21417,274141
2024-09-28,0,0,0,0,0,0,0,0,8743,140975
2024-09-29,0,0,0,0,0,0,0,0,8184,159909
2024-09-30,64772806,29723437,12367769,58670167,33449458,7723924,7068666,2402436,28402,300900
2024-10-01,72743511,44684628,19145940,39038126,41832872,11781824,10884635,13490030,44022,502108
2024-10-02,36513461,23698823,8122938,57796644,35754670,7466592,6242051,4544592,30821,299538
2024-10-03,42347598,25653436,10161613,32762863,43058913,10940882,5716090,6523032,25818,325186
2024-10-04,41342439,34280412,8543969,27268033,60676758,9877840,5286109,6061681,20241,238736
2024-10-05,0,0,0,0,0,0,0,0,8556,115043
2024-10-06,0,0,0,0,0,0,0,0,8717,104061
2024-10-07,49145481,25367354,6855857,41077673,42166633,10568295,3887033,4427110,24753,301068
